"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"233489",2522.39940113248,3.15937383761301,0.237474619257131,13.3040484389287,2.19266877901303e-40,2.23324951462461e-38
"19224",857.806202362714,-5.4131279819379,0.410651794929097,-13.1817954987206,1.11700356333441e-39,1.12924923202874e-37
"14538",3104.67627300421,3.40931146402122,0.259619308768423,13.1319641832275,2.15980787263986e-39,2.16743072395506e-37
"13849",2006.71601768887,3.59196636017956,0.27462224548742,13.0796627702329,4.30345148262919e-39,4.28711721422797e-37
"68133",437.025376348626,-2.65727462138171,0.203316757900606,-13.0696291285578,4.91043419761118e-39,4.85634825572445e-37
"23917",1674.97880932715,-2.97913821812683,0.229065090378003,-13.0056405068562,1.13642735395157e-38,1.11582449832597e-36
"17978",2054.83669400819,1.34943229308509,0.103835511540041,12.9958650279748,1.29139276254418e-38,1.25892345880022e-36
"79554",305.308251169331,-2.7120704328261,0.208728161236285,-12.9933134885234,1.33518732230049e-38,1.2923855726778e-36
"15366",250.276980043481,-4.80054099175952,0.369550724761355,-12.9902085697696,1.39047609194684e-38,1.3364237818937e-36
"67125",1481.22065812272,-1.06013780470559,0.0816436619725896,-12.9849369698962,1.48960756697186e-38,1.42168979538685e-36
"226251",870.214532179558,3.76228617196988,0.289878761395303,12.9788265751533,1.61333326374157e-38,1.52908141552396e-36
"17155",3107.29180135027,3.72971839489414,0.287533513695755,12.9714214769435,1.7770391575495e-38,1.67262278774039e-36
"67711",974.911691951609,-2.94079452168079,0.226748692634102,-12.96940012098,1.8245263983222e-38,1.70555727974667e-36
"53381",2432.05481471105,-3.6902752739602,0.28593939010232,-12.9057954297227,4.17482137299622e-38,3.87605184344574e-36
"320844",137.20601950343,-3.32697846490456,0.257944196283143,-12.8980551330279,4.61600325710197e-38,4.25670354411674e-36
"72080",232.29486950858,-6.02646860753837,0.467495696498671,-12.8909606070684,5.06094601645349e-38,4.63569068674881e-36
"67474",1016.72749609142,-2.69224539705381,0.209416411199936,-12.8559427679402,7.96488231506507e-38,7.24698092240054e-36
"208643",12424.1552450242,-1.1641082968815,0.0905698813196282,-12.8531502958834,8.2577554471175e-38,7.46369843326223e-36
"70361",2747.09409702941,-2.49348896228502,0.194065099181555,-12.848724334262,8.74402776342203e-38,7.85121650757789e-36
"16398",588.888122695258,6.47544845609697,0.504626718480662,12.8321553713869,1.08308535654824e-37,9.66140453998068e-36
"226245",985.372312807943,5.6895081274374,0.444489553400948,12.8000941392322,1.63752604135078e-37,1.45123087093218e-35
"331026",425.274069993998,-3.89493332831142,0.305536233437941,-12.7478606530068,3.20418053548072e-37,2.82133264182199e-35
"12409",2484.2915030066,4.23814099039599,0.332476802248994,12.7471780338588,3.23235503585307e-37,2.82789625187966e-35
"21923",2543.53742935776,-3.66850997930005,0.287917865276871,-12.7415156255493,3.47576179892979e-37,3.02147751794865e-35
"330189",469.406044792373,-4.3921943775136,0.345038802373665,-12.7295664930955,4.05082015253209e-37,3.49908819251632e-35
"12530",430.598202842292,-3.09330274758492,0.243599018025693,-12.6983383293387,6.03985181466956e-37,5.18439607337171e-35
"11975",1213.85328325633,-2.01357941562232,0.158922620691855,-12.6701875847276,8.65072819313127e-37,7.37907114874097e-35
"50918",2952.21669590073,4.40287742971358,0.347676820777809,12.6637071170394,9.39555459642876e-37,7.96462913863725e-35
"69597",1421.15055524361,-1.2580143532181,0.0994044347523535,-12.6555153837169,1.0428892336452e-36,8.7860199140677e-35
"22272",1414.9036928943,-1.86897858675437,0.147778167025375,-12.6471902066119,1.15947787108842e-36,9.70831532798455e-35
