"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030705","cytoskeleton-dependent intracellular transport","85/5953","212/28928",0.400943396226415,1.94834378734046,7.05445781276068,6.40362756047876e-11,9.79033481253479e-10,3.90989960512553e-10,"77963/15507/17756/14252/100502766/213081/13427/70300/55946/54161/66196/19324/212733/20615/16574/11735/52028/15185/20655/11820/60595/16593/67694/66061/74682/12589/73916/55978/72938/78317/16579/17919/213575/319565/76895/81896/73668/22142/18536/69697/108686/17762/77097/208943/68339/264134/11776/360213/17281/11777/12752/216560/76411/99167/68259/67661/17760/16553/16572/110350/13518/223697/241950/18457/75782/80718/214459/216344/56350/67286/73689/19893/67774/408058/16565/381269/19329/83431/56455/245049/16559/17918/15114/170833/319613",85
"GO:0042773","ATP synthesis coupled electron transport","44/5953","83/28928",0.530120481927711,2.57606673966148,7.31931195665346,6.69720754788653e-11,1.02152020513782e-09,4.07957595237954e-10,"22272/227197/12534/13382/268697/17711/12064/67914/66445/12858/434175/27369/17995/12866/12861/66694/67264/12868/17721/66142/68197/230075/66148/78330/12859/66945/67003/67273/17722/66218/407785/75406/12857/72900/66152/215951/67892/66925/12850/68943/12865/66414/12122/12867",44
"GO:0097191","extrinsic apoptotic signaling pathway","96/5953","250/28928",0.384,1.86600907105661,7.00019107037184,6.86508853046763e-11,1.04348693273536e-09,4.16730298235765e-10,"13132/12043/20312/14182/14183/14775/12189/20909/326623/12389/17311/414801/11835/27279/16905/12125/13043/11820/21944/19878/107449/21825/16410/80859/211323/21899/16600/240518/12385/16000/66505/11910/21933/14451/14155/51800/170755/20661/142980/21898/80797/16819/12370/65020/59009/18049/16196/22029/14360/110157/20319/99571/15511/21926/11477/23938/19192/21752/20684/20583/66813/15587/67588/19045/13867/67338/51795/21929/16323/14184/22601/14082/66168/64294/12633/11606/73689/14102/14050/15894/69035/16453/80751/217356/12045/69601/110957/13205/14049/12159/12122/16668/19766/97998/20439/29810",96
"GO:0006937","regulation of muscle contraction","72/5953","169/28928",0.42603550295858,2.07027633623145,7.10304006351185,6.87326722161012e-11,1.04348693273536e-09,4.16730298235765e-10,"66612/13400/19224/16398/20807/30948/433182/18750/242202/13806/109620/12389/14219/11486/114774/68268/15370/19735/20655/13043/20698/29856/16531/18760/19204/63873/16480/20544/67451/11938/109624/19225/57440/17131/19091/18430/17540/16535/12310/11549/14226/12295/13614/67972/110355/11847/60596/208727/11749/20541/56320/114249/11928/16590/11555/268860/11603/11931/11539/12288/71544/230738/238161/20271/12314/52076/238871/109676/14254/14168/16818/16518",72
"GO:0033157","regulation of intracellular protein transport","75/5953","179/28928",0.418994413407821,2.03606087536729,7.07770238753402,7.25251194405476e-11,1.09724100859326e-09,4.38197698891116e-10,"14456/54198/89867/22433/231070/12534/16543/70377/67890/108687/13605/319757/12189/18709/240641/22318/55948/12520/52163/12669/22213/19335/20660/14634/18760/19247/18226/192176/16480/12491/19250/12021/228607/75744/19225/18767/241639/19387/11815/18536/13726/19260/17246/18826/216440/70297/11640/238257/11600/20684/18247/226418/15587/116891/230500/72170/75687/65973/72565/226422/216831/12326/99237/225608/72727/230738/16193/21687/83431/12159/27412/18761/72446/15163/29810",75
"GO:0031023","microtubule organizing center organization","67/5953","153/28928",0.437908496732026,2.1279719458196,7.12079079457595,7.27506505391945e-11,1.09724100859326e-09,4.38197698891116e-10,"16551/18005/233064/68026/20878/20460/18080/12649/234094/209737/100502766/12189/219072/18817/67052/14159/72415/57434/231123/230872/19878/83679/214444/66573/329795/12175/212514/18226/70235/381979/20873/17931/76707/98956/101202/22142/66406/18536/230376/13197/225745/102774/338349/70297/75786/213582/207175/68053/74335/19385/71909/99167/12449/70012/207792/58220/76816/99100/12190/71007/382406/72776/93759/225659/83431/15223/67064",67
"GO:0006739","NADP metabolic process","32/5953","51/28928",0.627450980392157,3.04903442983106,7.45504357996887,7.27787679582817e-11,1.09724100859326e-09,4.38197698891116e-10,"100705/17449/18104/110208/269951/18563/12457/21881/15926/66646/14148/17436/22059/14261/14381/74637/14380/107747/78373/192185/15483/66171/21351/16498/17969/14149/71336/67993/50493/17970/54683/14263",32
"GO:0051651","maintenance of location in cell","93/5953","240/28928",0.3875,1.88301696623551,6.99224137578276,7.61638802664938e-11,1.14562436992073e-09,4.57520233714613e-10,"11651/16416/15212/18799/231070/20312/11512/18643/56384/227695/14705/108837/56334/12389/14667/18795/11735/269615/15277/18754/11350/19240/13617/16410/66913/227753/66573/20660/18760/11979/192176/16439/15211/12021/67451/59091/12316/19387/64009/16440/18829/108686/14609/16438/102774/216440/68137/18049/67830/13057/14226/14065/233979/110355/20684/66629/11816/18764/14723/234779/11749/65973/20541/56320/68312/223697/27419/21838/14061/18667/12288/20259/19229/238161/12314/22063/93759/52076/238871/68943/109676/76123/14724/16818/72961/13167/15945/170756/23796/666244/17918/15114/66972",93
"GO:0051146","striated muscle cell differentiation","128/5953","365/28928",0.350684931506849,1.70411787311106,6.89099238176995,7.72793671387148e-11,1.15972469625449e-09,4.6315138539841e-10,"18019/13400/20807/11651/12043/12632/22433/17387/12534/14775/259300/319757/17341/12064/18810/12367/226041/14200/12520/18858/79362/75805/13007/16905/14248/67374/19735/16190/19130/24131/110196/329828/68794/12369/218772/12175/211323/50490/21386/11790/18760/14256/93689/55978/74103/108655/22003/54720/16000/233199/11459/14381/20544/14380/193385/14815/666794/12558/13642/12334/20481/19091/103806/98932/17880/13052/17260/234839/22439/105675/20661/28185/13388/14369/225288/12444/23886/16412/17268/11549/12833/19401/13614/11477/12818/18133/11739/56190/208727/19084/20541/235130/216869/24051/50875/17929/77579/19736/53311/27419/67220/19221/14251/50876/74318/12633/17886/18596/12362/11606/16011/238161/26556/415115/17258/93759/232174/54140/72330/20866/12159/16002/50874/30963/16523/15945/17869/50770",128
"GO:1903828","negative regulation of protein localization","97/5953","254/28928",0.381889763779528,1.85575459207361,6.97290639431026,7.8472414155677e-11,1.17492145608258e-09,4.69220412289601e-10,"13132/54198/18641/64436/233489/72080/11651/231070/52065/67397/13175/16543/70377/93691/67890/55988/56334/20787/26921/69847/55948/269951/230514/22631/11747/15107/50523/14687/14063/226016/11820/17470/22213/19335/19878/140810/215445/67767/15932/233977/19247/12385/72169/12491/216169/56374/12021/75744/17169/193385/13829/217344/56013/18767/241639/106052/19387/11815/16535/20019/226791/17762/14118/216440/104215/11640/58185/14226/68606/70178/68053/11600/20684/66894/18133/226418/66725/11816/116891/76273/27359/235431/19062/75767/54615/66461/93759/110385/94275/74488/14681/66610/14371/50873/13924/15502/29810",97
"GO:0008645","hexose transmembrane transport","59/5953","128/28928",0.4609375,2.23987905257853,7.15615836287223,7.95814486883154e-11,1.18879352134633e-09,4.74760404898183e-10,"100705/12488/11651/18750/11421/26569/15277/18605/117591/13617/20167/83429/109905/20913/109880/20537/19247/16000/11754/18260/20411/12266/20525/20661/24014/228775/353169/170441/72993/104215/11636/13614/13603/21926/110355/21752/20528/13867/26457/68465/52906/24051/66277/20527/19062/67389/216190/235072/74011/227358/17258/18124/14734/17869/18024/384783/13982/20511/58887",59
"GO:0000910","cytokinesis","77/5953","186/28928",0.413978494623656,2.01168652653672,7.04588944972329,8.1831486236802e-11,1.21960748251783e-09,4.87066367556637e-10,"225115/20878/16571/381293/13605/11852/12615/18810/74107/52276/56419/240641/67811/56526/18817/404710/23922/16001/108907/16319/20166/26934/11799/77407/11853/68166/66196/233406/11735/20877/18754/11744/56431/78267/19878/68743/71819/16765/215445/23834/18226/19348/13852/544963/229776/108961/227937/268451/52679/102774/213582/19877/242785/12631/56194/107371/71877/66515/16553/77579/52398/103080/73139/67903/75914/18952/17886/56350/12190/235072/170625/12314/66713/218294/20742/72008/67064",77
"GO:1902749","regulation of cell cycle G2/M phase transition","58/5953","125/28928",0.464,2.25476096086007,7.15630796007473,8.26475737216133e-11,1.22895809965495e-09,4.90800660096386e-10,"269582/12530/77011/12534/12649/268697/381293/12189/26427/12144/18817/68077/12532/434175/108000/74268/20877/11820/235559/20133/237877/11920/72772/23834/18514/22059/226419/381979/67141/76843/12021/66993/18392/330177/60364/80280/18767/268930/68145/210766/12571/15512/71375/14199/69109/225182/66209/270669/12575/71007/218294/54601/67153/30963/72008/18761/68067/12443",58
"GO:0006887","exocytosis","137/5953","399/28928",0.343358395989975,1.66851531651235,6.84457385963896,9.05182621650636e-11,1.34292811271312e-09,5.36316091139844e-10,"68428/338366/13447/67474/18750/68159/56418/20909/12306/74732/22318/26431/106572/19328/20194/109305/74190/20910/66074/22631/14159/20615/14063/12402/17967/53357/18752/14299/19339/19326/16190/16859/380714/171580/60510/28040/73205/20619/109905/213760/235442/109880/19204/68328/13852/21990/381979/71709/20972/17919/76707/11938/56508/59033/56013/11891/22249/99371/19338/26365/100503659/16510/83672/228983/67808/15552/14678/56807/75209/320405/12298/16443/54525/76338/16897/99571/216363/233979/67495/19340/22342/76740/14389/53868/66725/11745/13821/12289/107371/13017/22088/111173/72194/109934/241556/19142/77579/18457/16590/27359/20963/80718/319508/18645/75914/12288/15162/18952/20743/216344/17886/75767/27681/12291/14265/72293/378460/18124/71913/20973/109648/217325/277978/14681/21928/12286/14191/12322/229521/17918/15114/21463/50873/320051/20981/78808/18166",137
"GO:1903053","regulation of extracellular matrix organization","38/5953","67/28928",0.567164179104478,2.75607683069617,7.32515984335816,9.33503712692276e-11,1.38179765471927e-09,5.5183915647431e-10,"16416/66191/23871/16779/11350/13482/76707/15117/20356/53614/13010/58859/18214/226519/208177/14726/170441/12833/214685/14186/14086/195209/11568/13138/19016/70779/11352/12305/12633/69538/12006/16193/11606/21814/21846/16777/16772/71890",38
"GO:0035265","organ growth","89/5953","227/28928",0.392070484581498,1.9052267727152,6.96969355451203,9.37938581164207e-11,1.38521405422278e-09,5.53203540770201e-10,"100705/28146/11651/12043/67603/16917/12534/14182/14183/19411/268697/66191/319757/12839/14164/59035/59056/11835/14159/50523/17967/52357/12125/19735/230103/18605/11350/19130/21827/21825/110196/218772/211323/19247/70235/108655/16000/14381/14380/14815/20481/19091/13052/373864/17260/19116/28185/13388/14609/18214/21385/12444/17268/11549/16196/17125/19401/13614/76943/12818/11739/11622/68259/19084/19664/68861/77579/22601/24064/19736/17069/12288/18596/11606/238161/16542/21814/77446/13609/93759/52076/23966/16002/19094/18121/13982/14632/14178/23876",89
"GO:0050680","negative regulation of epithelial cell proliferation","72/5953","170/28928",0.423529411764706,2.05809824013597,7.04308601129048,9.53451637382357e-11,1.40176761044499e-09,5.59814422234004e-10,"13132/110829/11946/14183/110351/22337/319757/14595/12389/12576/223650/63953/55948/11835/67694/21825/22436/70465/79264/73916/54139/19876/13642/14451/14563/225341/17260/81896/235505/26365/14609/18426/12577/56312/18018/19274/12571/19302/73608/20319/21926/11819/20583/11816/26367/16840/216805/12034/68259/13805/67661/19242/19016/20692/14184/28113/12190/54485/106389/21814/20317/75745/211401/21417/240725/69601/94275/105450/14734/14254/12159/12010",72
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","72/5953","170/28928",0.423529411764706,2.05809824013597,7.04308601129048,9.53451637382357e-11,1.40176761044499e-09,5.59814422234004e-10,"208643/11651/12043/20460/27214/381293/13555/12576/18795/12055/19650/20133/57376/20135/15468/11792/17829/14841/194655/16600/22059/72611/19054/69274/66993/69188/13649/235041/227331/52679/17246/11504/218793/18214/12444/14726/72993/22040/12298/27375/12914/11477/19192/21752/18763/18764/56190/14199/15586/67941/16323/83796/12054/70601/59036/216190/12575/231803/72776/216166/233805/110957/13205/12448/30963/19891/12122/54394/67155/13924/234736/12443",72
"GO:0019318","hexose metabolic process","105/5953","283/28928",0.371024734982332,1.80295708610262,6.90960178238993,9.70672583336122e-11,1.42387174217751e-09,5.68641999389179e-10,"68263/100705/28146/235339/18641/67800/17978/331026/12409/11651/19017/17449/433182/105787/18597/13806/19883/14595/12041/21419/72141/67078/14718/75805/15277/18563/18655/27376/74577/16828/56790/236900/110119/16010/56421/14555/16973/22059/74246/210973/228026/16000/269700/14381/11676/14380/14815/11910/12091/15289/16889/23961/114643/18604/230815/20411/74155/320706/54128/11815/16535/66681/27273/21991/77590/14118/103836/76051/18648/108682/14756/21926/14711/26358/319625/19045/17159/18640/16009/13808/18706/269952/244757/270198/14385/56690/67389/69064/69976/16193/212980/50799/227358/93759/105651/66848/18639/16548/16002/74343/213053/17869/384783/50873/18166",105
"GO:0006220","pyrimidine nucleotide metabolic process","29/5953","44/28928",0.659090909090909,3.20278545576715,7.44323531817301,9.80340924306521e-11,1.4348225707884e-09,5.7301535753079e-10,"22169/56749/12499/66422/18103/80914/18102/22171/54369/50773/68556/320685/22247/209558/93685/75533/69719/67464/103850/13178/21915/51797/72269/56248/66588/20425/218756/72962/99586",29
"GO:0060326","cell chemotaxis","120/5953","337/28928",0.356083086053412,1.7303496578789,6.86472251421825,9.96967943898164e-11,1.45588614767012e-09,5.81427375353402e-10,"14456/105722/107338/15507/16803/20312/18750/14182/13836/71785/14388/24067/18810/140571/64074/14825/56838/14164/17250/14745/217835/14063/257632/26903/330122/15370/13655/11820/83430/18578/19141/13617/12261/21825/21983/269608/13482/20310/17965/118453/20300/18760/68328/63873/18654/13479/193385/64058/20750/12767/15200/15289/68992/20311/20356/20297/13052/14747/18829/20308/215999/20201/20306/54199/57342/22341/56069/27226/57266/53416/104099/20309/13614/18591/11501/18133/57257/20583/101540/109700/17242/117149/13805/140579/19242/216869/18003/22329/16590/14385/20963/20296/16172/20305/20301/106512/277360/19229/18596/16170/13618/16542/227541/13609/71660/238871/17524/14254/12778/12182/20563/15945/170756/18761/17390/13143/170758/12215/21844/66166",120
"GO:0061008","hepaticobiliary system development","78/5953","190/28928",0.410526315789474,1.99491101346513,7.0036534380864,1.0050490615161e-10,1.46440369969896e-09,5.84828972331634e-10,"110829/12488/17345/16398/20878/22433/140740/68585/319757/11429/14235/20656/14164/11486/18145/22171/110446/11898/27053/19130/20851/16828/18792/14634/21386/13712/14287/108961/19089/16889/80280/74155/13649/225341/15288/26365/52679/14055/16438/69719/16004/12394/231580/12737/19401/21802/68927/21926/18763/18764/244585/26367/109900/11622/19951/17242/74025/78894/19242/24075/20111/21929/22371/18706/27419/17263/12633/16193/21814/12159/11692/20539/15439/12808/246221/72043/14632/12443",78
"GO:0010506","regulation of autophagy","115/5953","319/28928",0.360501567398119,1.7518208200391,6.87306150170108,1.02049723088668e-10,1.4835934073136e-09,5.92492635695718e-10,"66612/20333/79554/208643/11975/11651/12043/16917/22433/223649/104009/223453/105787/100855/67006/319757/18709/11740/67811/14466/19328/20787/19720/18145/76983/140742/94232/257632/19025/12125/15277/13179/15185/13043/68617/56085/73205/108079/11920/66597/319236/18760/225020/22059/67846/56374/18718/23947/75744/13804/80888/67839/15289/80280/320706/51800/22590/72287/320311/19260/17762/54197/228775/11549/56312/19877/233979/17281/64383/12752/11739/66725/73158/67588/56424/216805/192656/74270/83669/78246/60440/21929/24088/56367/11555/29869/67171/230738/12362/245670/14580/21968/15467/227358/16542/268656/170625/54396/93759/68943/51897/667823/171543/20539/69903/213393/12122/50873/72175/52187/252972/268749/97998/435626/29810",115
"GO:1903036","positive regulation of response to wounding","43/5953","81/28928",0.530864197530864,2.57968075023901,7.24691866588123,1.03546970831881e-10,1.50200761921613e-09,5.99846594597534e-10,"105722/99439/22433/69071/64074/16001/18754/14824/21825/18792/107351/211323/68750/18213/109880/192176/12491/13829/12767/15200/12740/15289/241639/107589/224794/18214/218952/16412/14226/12737/16971/17242/19242/12739/20443/214593/22371/14061/20296/18791/380713/83431/18024",43
"GO:0090596","sensory organ morphogenesis","121/5953","341/28928",0.354838709677419,1.72430273703148,6.84864892558816,1.07726171947865e-10,1.55915679532544e-09,6.22669873410936e-10,"11941/110253/12814/12043/14623/231070/14182/14183/13836/19411/213081/76260/12064/100503041/21419/70300/329165/14107/67231/58235/18605/20655/19130/100121/13617/14633/218772/14634/21386/26564/72747/16973/26941/193385/16449/20481/14451/81896/16535/56297/13388/22778/11830/73750/19881/14365/21385/269831/14118/330222/102774/17268/387609/58998/19274/13614/18591/23967/14119/71461/70129/20681/244585/216560/108841/67661/19242/57265/14221/329941/224796/52906/109934/18212/110935/20692/12832/20510/14184/13844/20666/24064/27419/21838/110380/101401/93840/12614/18208/12162/97031/238021/17910/14233/18933/16542/19126/218756/56847/241226/12831/11826/12142/19893/21417/232174/110796/224224/18124/14254/12159/29815/231004/14561/17150/68588/17869/18121/22157/12628/320398",121
"GO:0009410","response to xenobiotic stimulus","163/5953","498/28928",0.327309236947791,1.59052605516978,6.76639247588273,1.09769772208648e-10,1.5852118101883e-09,6.33075287962583e-10,"14456/100705/18019/14081/16398/16416/12043/14283/67603/57344/18484/22433/19366/217337/18104/12534/105787/14775/56448/17711/19883/12064/22042/21419/12367/11421/13555/12576/20656/12144/17250/14673/20787/18145/22171/69847/432530/66049/22631/18618/15107/22210/11898/17967/74114/20655/66694/11350/18578/380714/56338/76113/623474/108079/80859/109905/56615/14862/237823/20845/109880/230099/22247/22059/67702/17931/13479/14261/56551/20277/18143/67003/19225/16889/16008/74155/13649/18673/11520/17260/107589/16400/15288/18430/16535/142980/14362/17246/14365/16819/16975/22341/69719/12494/11549/12833/13107/74134/19274/68606/12560/17125/20319/237211/13614/17025/14756/21926/13078/20597/109731/11810/57257/20928/20887/11622/13805/17220/18669/208727/78894/24069/320024/226777/68465/11761/20510/14871/11928/232087/26399/68312/19122/18457/269823/11303/268860/13433/20296/11632/16511/54611/19229/12362/107765/16542/232174/18671/13435/14866/210274/384724/12038/16818/99586/16002/16523/17869/18024/17390/14263/12443/20511",163
"GO:0045598","regulation of fat cell differentiation","66/5953","151/28928",0.437086092715232,2.12397555687321,7.04878819687431,1.10926879866129e-10,1.59837780656658e-09,6.38333302629724e-10,"16956/11651/22433/231070/53322/74596/19883/13555/20656/63953/59035/14245/20602/15185/73242/12457/18605/68750/228790/16973/246747/21990/63873/21804/16000/435965/19225/16449/240514/14747/20661/24117/218952/14118/50722/228775/20319/242864/21926/29813/64383/20583/240396/216805/217166/15904/223435/384061/19016/97064/12192/241950/22601/268396/59036/12162/230738/22724/22419/12006/17385/70717/71660/93759/14013/74186",66
"GO:0046879","hormone secretion","141/5953","415/28928",0.339759036144578,1.65102459223759,6.79973307264756,1.11967759764246e-10,1.60981461223959e-09,6.42900742134198e-10,"28146/13132/30878/13447/18641/66259/94353/70456/14182/93691/53322/22337/20909/21419/14672/22318/18795/20787/11799/26921/18693/109305/69847/19324/214597/22631/11747/15107/14687/14063/13640/53357/18754/56708/19339/19326/21333/380714/60510/20619/20502/211323/215445/21386/20913/67767/16322/235442/12801/18760/16973/19247/63873/68039/20750/56508/13649/216856/269224/16535/114679/13350/215999/14609/14661/78896/16438/14118/12494/50790/12394/16443/54525/14226/64177/110157/14186/99571/13614/14756/21926/192185/18133/16971/27060/12289/217166/54393/19084/78894/19275/68267/54126/14682/19016/18640/16009/12753/16323/106347/108075/20666/27359/80885/268860/14061/114229/67389/12161/11539/12288/17886/75767/54615/16193/66461/11606/11826/16156/22063/93759/110385/14419/56455/20866/277978/14681/245049/170756/11307/384783/17918/12953/50873/67623/13924/16878/100039795/18166/21844/319613",141
"GO:0045089","positive regulation of innate immune response","138/5953","404/28928",0.341584158415842,1.65989358888854,6.79909730740544,1.16095101176913e-10,1.66547884133312e-09,6.65130987730472e-10,"16179/79554/11651/14283/20850/16803/52065/68585/77777/100502841/12389/20480/66271/68077/20787/66220/15040/14063/257632/15510/20877/18754/73242/11820/20851/16859/58203/12261/56085/54651/71481/17002/80859/67664/230073/13482/17164/21899/208884/78308/55992/319236/18760/240518/22174/12491/216169/228607/22038/14469/13874/12475/108089/20509/15289/23961/14991/114643/18673/67486/142980/28185/21898/67313/19260/226791/210766/100340/20201/242691/16768/19280/72993/226421/22040/13057/14468/58185/57319/15511/66878/224938/52118/72341/21926/14375/11501/64383/245945/53791/66873/12034/234779/110651/217166/117149/234311/217365/69097/192656/216869/67525/56496/21929/24088/27419/71586/14082/20963/67245/14251/216190/108960/22034/211550/192231/12362/100504287/15458/70110/17087/69035/80751/54396/69601/110957/54123/13205/667823/54445/71956/76438/16523/229900/434341/15950/13982/66166",138
"GO:0009895","negative regulation of catabolic process","128/5953","367/28928",0.348773841961853,1.69483112720855,6.81894947248486,1.16498777105284e-10,1.66759678084993e-09,6.65976814869075e-10,"100705/20333/54198/74841/79554/208643/11651/12043/19017/56460/52033/12696/223649/114128/18104/104009/223453/105787/74108/68833/100855/55988/14705/12306/13555/67811/56698/381633/17299/98170/217379/68077/381290/18772/19720/18145/56150/76983/94232/19025/26903/242669/21857/15185/18752/12457/17309/12683/28114/235344/20556/56207/20660/211323/17164/217980/12801/225020/22059/192176/67846/75744/666794/22057/80280/13649/18673/70461/66454/75420/13010/19260/224650/21858/54197/100342/99890/11549/56312/14360/17025/14756/21926/11810/64383/66725/73158/245945/67588/22033/217827/56190/216805/117149/208727/24069/83669/78246/19317/21929/53422/56353/19011/80885/21859/14198/13434/67903/11539/217341/67025/12006/245670/227358/68943/69601/72330/18639/171543/20539/71890/69903/319765/13167/214855/213236/52187/628746",128
"GO:0048736","appendage development","87/5953","221/28928",0.393665158371041,1.91297592833151,6.93511134606181,1.18504264654753e-10,1.68888025316501e-09,6.7447665083933e-10,"252973/16917/14182/14183/19411/213081/68099/21419/14673/70300/56758/12125/12393/230103/18605/242022/19335/14633/140810/65964/230857/218772/14634/21386/26564/15932/18514/234740/16973/54139/20348/20481/14451/74155/14563/53614/81896/73692/12904/69605/544696/14609/21385/218952/74239/12833/20319/22061/19401/23967/14119/27965/66910/98711/244585/216560/231470/20289/18552/68259/67661/27078/65973/14682/24075/84035/58250/110350/12168/27419/69890/12162/228357/14421/12288/26570/18933/18109/232174/240725/18845/14734/12159/14013/18121/192897/30791",87
"GO:0060173","limb development","87/5953","221/28928",0.393665158371041,1.91297592833151,6.93511134606181,1.18504264654753e-10,1.68888025316501e-09,6.7447665083933e-10,"252973/16917/14182/14183/19411/213081/68099/21419/14673/70300/56758/12125/12393/230103/18605/242022/19335/14633/140810/65964/230857/218772/14634/21386/26564/15932/18514/234740/16973/54139/20348/20481/14451/74155/14563/53614/81896/73692/12904/69605/544696/14609/21385/218952/74239/12833/20319/22061/19401/23967/14119/27965/66910/98711/244585/216560/231470/20289/18552/68259/67661/27078/65973/14682/24075/84035/58250/110350/12168/27419/69890/12162/228357/14421/12288/26570/18933/18109/232174/240725/18845/14734/12159/14013/18121/192897/30791",87
"GO:1901989","positive regulation of cell cycle phase transition","57/5953","123/28928",0.463414634146341,2.25191643483712,7.08248781076536,1.27380537129797e-10,1.81141798761216e-09,7.23413714658075e-10,"208643/12530/11651/56460/20878/20460/66591/27214/12534/67849/268697/107995/229841/68612/66468/18795/12532/11799/434175/11820/20133/20135/11792/237877/20913/18514/226419/67141/76843/66993/69188/13649/17246/11504/218793/18214/21385/12444/219114/66156/22061/15512/12914/21752/12034/234779/15586/50875/52040/231803/72776/54624/110957/13205/12448/14632/12443",57
"GO:0003015","heart process","97/5953","256/28928",0.37890625,1.84125650932303,6.88194670994599,1.30255948043752e-10,1.84827230851625e-09,7.38131974810483e-10,"30878/13400/30948/18750/21953/242202/14775/21833/109620/11421/12389/381290/14219/17129/20787/11486/19735/20655/21333/72745/13617/20536/227753/50490/29856/192176/20112/16480/22003/20544/67451/11938/12767/11535/57440/15200/17131/13052/26397/20688/16535/74868/17246/14609/21385/12293/11549/11957/22040/14360/14226/13614/21926/110355/20928/80297/12289/208727/20541/97064/20510/11928/18706/26399/13819/22601/19736/11555/14615/11603/11931/16511/74318/140492/11539/12288/230738/54615/12291/106564/57814/11606/13618/238161/20271/17258/12314/93759/52076/238871/109676/54140/20266/14168/14681/16523/16518",97
"GO:0043242","negative regulation of protein-containing complex disassembly","47/5953","93/28928",0.505376344086022,2.45582511031756,7.15784980667715,1.33239569719336e-10,1.88649851648268e-09,7.53398116193315e-10,"225115/17756/72119/16800/56419/94232/14248/15185/67886/140810/227753/11518/13860/213556/93689/65970/67846/22003/76707/13829/20741/20740/69697/246103/78926/29877/68339/11567/21926/12631/23991/260315/78246/12345/50875/18706/23805/22351/110380/12332/50876/20259/14168/50874/68041/20742/17318",47
"GO:0005996","monosaccharide metabolic process","111/5953","306/28928",0.362745098039216,1.76272302974608,6.82762190885126,1.39750054861738e-10,1.974386349923e-09,7.88497284081185e-10,"68263/100705/28146/235339/18641/67800/17978/331026/12409/11651/19017/17449/433182/105787/18597/13806/19883/110208/14595/12041/21419/72141/67078/14718/75805/15277/18563/18655/27376/74577/16828/56790/236900/110119/16010/71755/56421/14555/16973/22059/74246/210973/228026/16000/269700/14381/75578/11676/14380/14815/11910/12091/15289/16889/23961/114643/18604/230815/20411/74155/320706/54128/11815/16535/66681/27273/21991/77590/14118/103836/76051/18648/108682/14756/21926/14711/67883/53893/26358/319625/19045/17159/18640/16009/13808/18706/269952/244757/270198/14385/56690/67389/69064/69976/16193/212980/50799/227358/71336/93759/105651/66848/18639/16548/16002/74343/213053/17869/384783/50873/18166",111
"GO:0007033","vacuole organization","92/5953","239/28928",0.384937238493724,1.87056348650201,6.87913087783926,1.45486299003113e-10,2.05097892945298e-09,8.19085543031881e-10,"20333/77963/21982/245860/15212/114128/103199/100855/66048/12306/433375/74349/70495/14466/217379/76983/19324/52331/20615/13641/230103/13033/14824/19335/76932/56085/73205/15953/15932/225020/55978/67846/15211/18718/118449/11938/195040/80877/73683/16889/66508/66795/19338/54197/226421/56312/22040/54525/69668/68053/233979/213948/12752/319767/214063/72392/66725/216805/27060/19332/76524/78246/51795/60440/13844/27419/11303/29869/77573/14421/22034/240328/240327/21968/170625/54396/14339/66734/68943/26889/69834/51897/209478/667214/19376/21822/100039796/72175/170833/67064/435626/29810",92
"GO:0015748","organophosphate ester transport","70/5953","165/28928",0.424242424242424,2.06156305198805,6.96085448260894,1.57585503722431e-10,2.21674813335679e-09,8.8528766556355e-10,"218335/105722/11416/110172/79554/245860/229731/20778/100502841/11740/22232/17250/228875/224674/70310/11980/73836/227731/66390/73132/14618/70556/239273/11732/16534/54670/22038/228993/27416/79196/228432/20509/11982/54667/18830/100604/27410/17777/11666/14609/228983/228368/238257/229782/213948/70129/319581/319767/72691/11739/11816/18669/242585/71345/338363/11303/14385/27403/69076/24060/433926/103511/18671/20524/13167/11307/235527/18559/50770/66972",70
"GO:1901890","positive regulation of cell junction assembly","60/5953","133/28928",0.451127819548872,2.19220990490673,7.01474492813055,1.63101637588783e-10,2.28939863279255e-09,9.14301602726594e-10,"71228/13845/110829/320844/20351/69137/18750/13836/319387/245666/12064/105827/12389/67811/20194/26921/13640/13385/70237/11350/53885/21983/232227/18213/19247/70620/20354/216856/18430/230775/13631/218952/71436/224912/68606/12737/19877/12631/330814/260305/12739/18212/13844/21838/11603/26364/14251/74318/65945/17886/11606/16542/21687/107581/226352/170757/20563/245450/399558/12741",60
"GO:0018105","peptidyl-serine phosphorylation","84/5953","212/28928",0.39622641509434,1.92542209572469,6.8839499139806,1.67510729731318e-10,2.34623093062381e-09,9.36998332011515e-10,"12505/269582/208643/11651/12043/52033/20878/228140/18750/12534/13175/105787/12064/22042/12389/18817/18754/15185/11820/20817/140810/11920/17164/236900/18213/109880/18760/20112/381979/67299/13666/17169/19225/13829/17131/26404/13649/26396/13197/23797/53416/68606/110157/16202/20319/11600/19877/21926/58805/110355/231876/22137/18763/101540/66725/80297/192656/216869/18212/20510/24064/170835/20963/19062/215653/215748/18645/231474/16193/11606/16156/54396/12569/21687/238871/68943/29815/71890/12322/19766/71751/16878/26415/233020",84
