"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"12870",11311.9996471016,-1.56250622760251,0.298349084732396,-5.23717452997717,1.63053489023813e-07,8.16643676402569e-07
"15200",4065.71482916996,-1.68450932266995,0.321652671875621,-5.23704439589211,1.63168453916766e-07,8.16919684173158e-07
"78749",760.947601028219,5.15817902929212,0.984996197743399,5.23675019366508,1.63428651178022e-07,8.17922343702841e-07
"93736",7918.50233159971,0.988120554875844,0.188724031453887,5.23579613716171,1.6427519737434e-07,8.21857732318546e-07
"12475",5878.07641599241,-6.0987577489977,1.16500799975475,-5.23494924522544,1.65030206237981e-07,8.25332449518494e-07
"217333",799.031959250957,2.97633170423891,0.568563927564895,5.23482331527126,1.6514275964886e-07,8.25592814537597e-07
"60364",241.533636806,-1.84718722045966,0.352889229608022,-5.23446754810696,1.65461137672649e-07,8.2688158438532e-07
"240261",104.405443770753,2.03802249750959,0.389521150369847,5.2321228143183,1.67574347201743e-07,8.37135684703289e-07
"223601",1168.12581873758,1.56286691176331,0.298710807889997,5.23204005507174,1.67649409385899e-07,8.3720422220957e-07
"20354",739.02922412508,-4.77416533987921,0.912554490665743,-5.23164960417462,1.68003984932229e-07,8.38668027196436e-07
"108150",376.269655710606,-1.1784674793823,0.225272191740936,-5.23130471752829,1.68317785765409e-07,8.39927290722596e-07
"21946",201.069954181951,-5.47180519819804,1.04600506063754,-5.23114600885677,1.68462379806572e-07,8.40341578801205e-07
"14420",297.144518058837,-0.838161294000597,0.16027814242982,-5.22941731975461,1.70045128033026e-07,8.47926893458071e-07
"235497",648.118364318868,-1.51012402494184,0.288782984410224,-5.22926940458747,1.70181221532279e-07,8.48295584905971e-07
"77626",853.762310382472,-0.788933628885389,0.150936003253662,-5.22694129881997,1.72337184183334e-07,8.58728692856567e-07
"22696",55.6772115665816,3.95724882398988,0.757369076435869,5.2249939258313,1.7416082672807e-07,8.6749889167325e-07
"12740",20424.6975737844,-7.3084904533279,1.39879222889562,-5.22485777540966,1.74289021975129e-07,8.67820712118408e-07
"328232",367.316260640544,1.51322324958582,0.289754049669974,5.2224403811072,1.7658041739355e-07,8.78909386063882e-07
"432763",371.656275325911,4.58732644839519,0.878446886400505,5.2220874356924,1.76917393689643e-07,8.802656175998e-07
"208624",188.59135637494,-1.68528221326336,0.322779260424249,-5.22116015461555,1.77805684650688e-07,8.84362967971058e-07
"30055",944.844638754352,-1.95774322785777,0.3750039801166,-5.22059319810165,1.78350924357967e-07,8.86751699685804e-07
"228662",322.080601728491,1.40944930140309,0.270085699500806,5.21852620856324,1.80352461283714e-07,8.96376690313231e-07
"67009",455.62080152102,2.18290632689075,0.41831973066873,5.2182724525117,1.80599673431955e-07,8.9727861048392e-07
"195531",55.8464245714074,4.48198649953687,0.858919918490074,5.21816574869507,1.80703723359259e-07,8.97468856043365e-07
"16564",1175.76800537051,-0.804173554808034,0.154113524377702,-5.21805959636068,1.80807293022945e-07,8.97656578820354e-07
"70823",349.838111748484,1.07258824018793,0.205605290498826,5.21673463550321,1.8210485578721e-07,9.03769844285031e-07
"71856",600.077404087007,-7.25808022279262,1.39163492692048,-5.21550593649866,1.8331618868848e-07,9.09247191854197e-07
"81500",765.409398624087,-2.39545481651003,0.459297087887316,-5.21548008834258,1.83341754981151e-07,9.09247191854197e-07
"107747",197.906700152822,-2.85408890763752,0.5473556200235,-5.21432283369079,1.8448992864733e-07,9.14608988804488e-07
"110095",145.638669428795,-2.65806982023361,0.509787593549694,-5.21407318237238,1.84738530854589e-07,9.15508884932255e-07
"17178",1538.97650681568,1.56002802866879,0.299202071264214,5.21396132746417,1.84850020734173e-07,9.15728886744101e-07
"21414",477.975329298368,7.11564185442201,1.36481895040382,5.21361595420157,1.85194677518076e-07,9.17103395778919e-07
"30840",495.220079418,-0.892546777179784,0.171249454564648,-5.21196858377636,1.86847196666173e-07,9.24951229633633e-07
"17131",3380.55916909509,2.25518162666945,0.432770258107826,5.2110365359432,1.87788461767596e-07,9.29273722336532e-07
"224111",1133.5575814107,0.664029553786341,0.127434556529284,5.21074951623306,1.88079241812015e-07,9.30375314335043e-07
"234664",656.79463833953,0.882801488826615,0.169422320313574,5.21065634795161,1.88173724254892e-07,9.30505430663319e-07
"108089",139.086997790151,5.16476504566885,0.991293707249938,5.21012592725624,1.88712501421265e-07,9.32831662222897e-07
"13685",629.025753554426,-1.08444697742269,0.208190824510912,-5.20890860570013,1.89954645203877e-07,9.3833755454925e-07
"64453",173.810604635492,0.973672881547645,0.186924869797753,5.20889961084968,1.89963852815033e-07,9.3833755454925e-07
"67276",448.28891064921,-1.3972538855331,0.268333097959419,-5.20716190495594,1.91750777511981e-07,9.46821494748018e-07
"69202",8610.15047518323,3.17290809284589,0.609428681354562,5.2063648953862,1.92575786292756e-07,9.50551295234553e-07
"67475",580.408362168588,-1.54114730672399,0.296076067195715,-5.20524107646041,1.93744917429941e-07,9.5582398973416e-07
"12091",753.645341192994,-2.33605760433539,0.448792747385549,-5.20520355541425,1.9378406943101e-07,9.5582398973416e-07
"245595",248.625775290153,4.65598853321234,0.894507760130069,5.20508456241377,1.93908285377591e-07,9.56091141197025e-07
"319565",2195.62084074779,3.31047802920744,0.636083365362777,5.20447194420716,1.94549012201544e-07,9.58903907015774e-07
"101142",345.483127993009,-0.97864176113574,0.18808606067785,-5.20315943461613,1.95928639288081e-07,9.65334608576555e-07
"545611",65.9071857548581,5.25292005671798,1.0095757785515,5.20309635820966,1.95995178807564e-07,9.65334608576555e-07
"67194",131.001446316249,1.47432811886969,0.283383166116833,5.20259597305034,1.96523811309026e-07,9.67589096950067e-07
"30046",750.998276039847,-1.13009168558879,0.217257718298767,-5.20161812633383,1.97560839394856e-07,9.72344152924991e-07
"18483",455.268778881887,6.58948139704312,1.26698213248868,5.20092685450875,1.9829713751403e-07,9.75616197833989e-07
"67681",375.196116349508,-0.937706809912747,0.180338641083684,-5.19969987728595,1.9961057126182e-07,9.81724351921194e-07
"675812",123.521607133597,-3.7267508004198,0.71677476446287,-5.19933315901896,2.00004758976213e-07,9.83075524220153e-07
"103554",3304.61131094476,-1.20172714449914,0.231132030326696,-5.19931029377687,2.00029361866894e-07,9.83075524220153e-07
"228432",695.219610031201,-6.30664124245749,1.2131729903456,-5.19846822559153,2.00937463404833e-07,9.87183045554054e-07
"108100",3638.37005600209,1.73067103788401,0.332976228896499,5.19758135173656,2.01898192012675e-07,9.91546068581861e-07
"100470",58806.3939056158,-7.66220066461419,1.47434866416319,-5.1970072282482,2.02522491439443e-07,9.94254303296949e-07
"56426",456.032691474477,0.90988166632808,0.175116927233728,5.19585216975435,2.03784154612543e-07,1.00008850850485e-06
"194126",259.74006764891,4.43917677018633,0.85439120148784,5.19571920035686,2.03929882892228e-07,1.00044394022758e-06
"67839",591.674292485862,4.85574445062467,0.93476734275846,5.19460215233404,2.05158099054166e-07,1.00610770244027e-06
"71302",441.478132066905,-2.44489064791498,0.470697688267189,-5.19418452407429,2.05619123018146e-07,1.00800639042804e-06
"230721",2091.15713279275,-1.68061516488736,0.323699133687135,-5.19190504387238,2.08153163858025e-07,1.01943996323854e-06
"66844",222.732975999378,-4.35020340108077,0.837886738521459,-5.19187522738118,2.08186509238716e-07,1.01943996323854e-06
"381259",219.431976941746,2.62727553156629,0.506040072078012,5.19183297239208,2.08233774100611e-07,1.01943996323854e-06
"106264",304.631965936513,-1.79303723557578,0.345358241174303,-5.19181829707903,2.08250191787004e-07,1.01943996323854e-06
"28000",1943.8892080857,-1.2867144181689,0.24784814534736,-5.19154346047481,2.08557890428747e-07,1.02058016800701e-06
"20509",196.511918549158,3.0761075640748,0.592587775337358,5.19097371241515,2.09197163025973e-07,1.02334153440089e-06
"72895",2357.13976168521,0.379244440773409,0.0730971476310384,5.18822489063,2.12308116593335e-07,1.03818745082975e-06
"230674",1151.46868059361,0.938594642523461,0.180925150760157,5.18775105937432,2.12848868770489e-07,1.04045894017895e-06
"214663",143.325111946484,-2.02110104484789,0.389727100038353,-5.18593919860588,2.14928927062861e-07,1.05025062533259e-06
"18120",420.756692918326,-1.15663870600773,0.223078124415476,-5.18490420805907,2.16125921205607e-07,1.05572175111457e-06
"75423",1051.00381452268,-0.624589530818503,0.120469833427367,-5.18461355053735,2.16463231294025e-07,1.05699112010764e-06
"13656",385.400975316522,7.82649484658028,1.50977545508214,5.18388004006496,2.1731673872008e-07,1.06077927398128e-06
"214531",1243.40389249034,-7.39466270880271,1.42692845797584,-5.18222386516306,2.1925582923614e-07,1.06986183675897e-06
"20741",617.252774781652,-4.59458340349075,0.886644420228016,-5.18199099737093,2.19529813706121e-07,1.07081590330991e-06
"18260",870.356606342524,-7.35503921519977,1.4194574909942,-5.18158469828373,2.20008644022725e-07,1.0727681220515e-06
"100042023",354.874789304107,-1.46667772412047,0.28306923332045,-5.18133923251245,2.20298418435642e-07,1.07379743386059e-06
"20740",9537.10958615917,1.43603405888185,0.277327413504203,5.17811795356499,2.24135510073053e-07,1.09197258906447e-06
"15289",453.871851769203,1.17215407204347,0.22636869748195,5.17807490647834,2.24187221172234e-07,1.09197258906447e-06
"223970",28.650733212958,-6.79636574639633,1.31258115345483,-5.17786327230714,2.24441618285629e-07,1.09282169331512e-06
"68992",82.9692944264284,3.95910184475353,0.764821696347423,5.17650305118318,2.26083356762219e-07,1.10042284347031e-06
"223722",145.538471065927,-1.86444118283348,0.360235200305032,-5.17562187497154,2.27153091885068e-07,1.10523543602403e-06
"59033",47.5081436971399,3.698219258049,0.714644941757898,5.17490440630846,2.28027698972368e-07,1.10909552230038e-06
"70598",287.39731837953,9.07430738840189,1.75364574535612,5.17453847929767,2.28475022555917e-07,1.11064820758432e-06
"76429",132.119479237389,-1.12997667888048,0.218373651857593,-5.17451015389609,2.28509683975437e-07,1.11064820758432e-06
"101202",199.289322265945,-9.10035192998556,1.75895980100327,-5.17371228426876,2.29488116322501e-07,1.11500669689195e-06
"667250",2807.88493621756,0.613748552433196,0.118642607276136,5.17308719459209,2.30257494259968e-07,1.11834671945197e-06
"20810",1608.28972340292,-1.81419554050333,0.350833716444471,-5.17109803153846,2.32722431694966e-07,1.12991666587439e-06
"70584",965.371289382496,-2.28775560346129,0.442508153423163,-5.16997389938157,2.34126692149212e-07,1.13633040343259e-06
"269854",106.524518880085,3.01293310009917,0.582861291775947,5.16921117015495,2.3508414782607e-07,1.14057179151447e-06
"12557",40.1791397137794,4.52332967308267,0.875200707978195,5.16833411107725,2.36189798270057e-07,1.1455289149928e-06
"19697",4513.62397281068,0.958570065978784,0.185488067364463,5.16782604724272,2.3683257711834e-07,1.14823837034142e-06
"236749",173.673658568141,4.04833302939889,0.783516357971987,5.16687748533724,2.38037179821405e-07,1.15366883174806e-06
"20481",5941.04127844325,2.87139707615139,0.555822010842648,5.1660370049006,2.3910947151347e-07,1.15845440795734e-06
"72759",1054.46781491079,-1.75568578070357,0.339878047706028,-5.16563453436721,2.39624597582264e-07,1.16053815039132e-06
"69900",501.055042419013,-1.02503437960685,0.198480117712867,-5.16441843857494,2.41187613196937e-07,1.16769370163597e-06
"100042424",414.745660102732,0.953220606872394,0.184598220884217,5.1637583629274,2.42040110130239e-07,1.17140546916933e-06
"69863",632.52804949601,3.22900947297383,0.625355573484112,5.16347756362624,2.42403648278189e-07,1.17274902222642e-06
"19091",1595.62806433964,4.65371303627639,0.901320582004167,5.1632162065227,2.42742489435654e-07,1.17397218136704e-06
"620966",63.254553651723,-2.47819976922272,0.479988689962552,-5.16303784036257,2.42973998129213e-07,1.17467556729277e-06
"16889",6485.38130762563,-4.53419582557501,0.878299285639119,-5.16247240515011,2.43709310233277e-07,1.17781326701975e-06
"76795",1355.17978345395,0.832943416268231,0.161389631863844,5.1610714185837,2.45540477009261e-07,1.18588610310583e-06
"23961",123.326543391999,3.93001341545252,0.761473859680436,5.16106149343302,2.45553497023525e-07,1.18588610310583e-06
